,State,County,IXP_Count,Regional Electricity Demand,Utility Annual Energy Savings (MWh),SAIFI Major Events,CAIDI w/o Major Events,CAIDI w/ Major Events,Commercial Generation Rank,Total Generation Rank
1917,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1918,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1919,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1920,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1921,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1922,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1923,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1924,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1925,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1926,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1927,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1928,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1929,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1930,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1931,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1932,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1933,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1934,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1935,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1936,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1937,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1938,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1939,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1940,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1941,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1942,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1943,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1944,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1945,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1946,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1947,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1948,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1949,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1950,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1951,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1952,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1953,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1954,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1955,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1956,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1957,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1958,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1959,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1960,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1961,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1962,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1963,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1964,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1965,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1966,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1967,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1968,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1969,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1970,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1971,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1972,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1973,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1974,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1975,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1976,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1977,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1978,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1979,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1980,OR,Deschutes County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1981,OR,Multnomah County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1982,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1983,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1984,OR,Unknown,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1985,OR,Lane County,7,Moderate,Low,Low,143.7,153.8,Low,Moderate
1986,OR,Multnomah County,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1987,OR,Deschutes County,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1988,OR,Multnomah County,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1989,OR,Lane County,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1990,OR,Unknown,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1991,OR,Unknown,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1992,OR,Lane County,7,Moderate,High,Low,143.7,153.8,Low,Moderate
1993,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
1994,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
1995,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
1996,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
1997,PA,Allegheny County,3,High,High,Moderate,135.8,228.0,High,High
1998,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
1999,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2000,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
2001,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2002,PA,Allegheny County,3,High,Moderate,Moderate,135.8,228.0,High,High
2003,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
2004,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2005,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
2006,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2007,PA,Allegheny County,3,High,Moderate,Moderate,135.8,228.0,High,High
2008,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
2009,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
2010,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
2011,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
2012,PA,Allegheny County,3,High,High,Moderate,135.8,228.0,High,High
2013,PA,Philadelphia County,3,High,Low,Moderate,135.8,228.0,High,High
2014,PA,Delaware County,3,High,Low,Moderate,135.8,228.0,High,High
2015,PA,Philadelphia County,3,High,Low,Moderate,135.8,228.0,High,High
2016,PA,Delaware County,3,High,Low,Moderate,135.8,228.0,High,High
2017,PA,Allegheny County,3,High,Low,Moderate,135.8,228.0,High,High
2018,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
2019,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
2020,PA,Philadelphia County,3,High,High,Moderate,135.8,228.0,High,High
2021,PA,Delaware County,3,High,High,Moderate,135.8,228.0,High,High
2022,PA,Allegheny County,3,High,High,Moderate,135.8,228.0,High,High
2023,PA,Philadelphia County,3,High,Low,Moderate,135.8,228.0,High,High
2024,PA,Delaware County,3,High,Low,Moderate,135.8,228.0,High,High
2025,PA,Philadelphia County,3,High,Low,Moderate,135.8,228.0,High,High
2026,PA,Delaware County,3,High,Low,Moderate,135.8,228.0,High,High
2027,PA,Allegheny County,3,High,Low,Moderate,135.8,228.0,High,High
2028,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
2029,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2030,PA,Philadelphia County,3,High,Moderate,Moderate,135.8,228.0,High,High
2031,PA,Delaware County,3,High,Moderate,Moderate,135.8,228.0,High,High
2032,PA,Allegheny County,3,High,Moderate,Moderate,135.8,228.0,High,High
2033,TN,Davidson County,1,Unknown,Moderate,High,98.1,305.1,Moderate,Moderate
2034,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2035,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2036,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2037,TX,Travis County,18,Moderate,High,Moderate,106.1,281.5,High,High
2038,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2039,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2040,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2041,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2042,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2043,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2044,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2045,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2046,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2047,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2048,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2049,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2050,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2051,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2052,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2053,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2054,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2055,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2056,TX,Potter County,18,Moderate,High,Moderate,106.1,281.5,High,High
2057,TX,Randall County,18,Moderate,High,Moderate,106.1,281.5,High,High
2058,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2059,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2060,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2061,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2062,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2063,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2064,TX,El Paso County,18,Moderate,High,Moderate,106.1,281.5,High,High
2065,TX,Hudspeth County,18,Moderate,High,Moderate,106.1,281.5,High,High
2066,TX,Unknown,18,Moderate,High,Moderate,106.1,281.5,High,High
2067,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2068,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2069,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2070,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2071,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2072,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2073,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2074,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2075,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2076,TX,Bexar County,18,Moderate,High,Moderate,106.1,281.5,High,High
2077,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2078,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2079,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2080,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2081,TX,Bexar County,18,Moderate,High,Moderate,106.1,281.5,High,High
2082,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2083,TX,Travis County,18,Moderate,High,Moderate,106.1,281.5,High,High
2084,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2085,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2086,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2087,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2088,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2089,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2090,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2091,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2092,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2093,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2094,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2095,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2096,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2097,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2098,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2099,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2100,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2101,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2102,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2103,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2104,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2105,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2106,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2107,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2108,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2109,TX,Potter County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2110,TX,Randall County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2111,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2112,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2113,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2114,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2115,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2116,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2117,TX,El Paso County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2118,TX,Hudspeth County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2119,TX,Unknown,18,Moderate,Low,Moderate,106.1,281.5,High,High
2120,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2121,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2122,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2123,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2124,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2125,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2126,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2127,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2128,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2129,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2130,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2131,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2132,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2133,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2134,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2135,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2136,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2137,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2138,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2139,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2140,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2141,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2142,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2143,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2144,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2145,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2146,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2147,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2148,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2149,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2150,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2151,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2152,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2153,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2154,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2155,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2156,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2157,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2158,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2159,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2160,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2161,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2162,TX,Potter County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2163,TX,Randall County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2164,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2165,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2166,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2167,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2168,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2169,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2170,TX,El Paso County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2171,TX,Hudspeth County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2172,TX,Unknown,18,Moderate,Low,Moderate,106.1,281.5,High,High
2173,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2174,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2175,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2176,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2177,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2178,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2179,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2180,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2181,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2182,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2183,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2184,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2185,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2186,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2187,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2188,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2189,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2190,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2191,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2192,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2193,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2194,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2195,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2196,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2197,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2198,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2199,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2200,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2201,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2202,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2203,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2204,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2205,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2206,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2207,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2208,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2209,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2210,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2211,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2212,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2213,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2214,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2215,TX,Potter County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2216,TX,Randall County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2217,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
