,City,State,Total Generation Rank,Electric Generation Rank,Commercial Generation Rank,Capacity Growth Status,CAIDI w/ Major Events,CAIDI w/o Major Events,SAIFI Major Events,Utility Annual Energy Savings (MWh),Utility Peak Demand Savings (MW),Utility Annual Incentive Cost ($),Utility Commercial Avg Life (Yrs),Regional Electricity Demand,IXP_Count,Total MWh Rank,Purchased Rank,County,Gigabit_Fiber_Coverage,Business_Density
1002,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1003,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1004,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1005,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1006,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1007,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1008,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,Moderate,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1009,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1010,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1011,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Orange County,Unknown,Unknown
1012,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1013,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1014,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Duval County,Unknown,Unknown
1015,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1016,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1017,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Hillsborough County,Unknown,Unknown
1018,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Low,Low,10,High,High,Hillsborough County,Unknown,Unknown
1019,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1020,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1021,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1022,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1023,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1024,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1025,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1026,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1027,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1028,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1029,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1030,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1031,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1032,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1033,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1034,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1035,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1036,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1037,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1038,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Moderate,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1039,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1040,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1041,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1042,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1043,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1044,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1045,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1046,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1047,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1048,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,High,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1049,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1050,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1051,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1052,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1053,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1054,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1055,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1056,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1057,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1058,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1059,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1060,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1061,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Orange County,Unknown,Unknown
1062,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1063,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1064,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Duval County,Unknown,Unknown
1065,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1066,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1067,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Hillsborough County,Unknown,Unknown
1068,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Low,Low,10,High,High,Hillsborough County,Unknown,Unknown
1069,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1070,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1071,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1072,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1073,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1074,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1075,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1076,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1077,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1078,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1079,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1080,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1081,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1082,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1083,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1084,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1085,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1086,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1087,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1088,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1089,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1090,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1091,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Orange County,Unknown,Unknown
1092,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1093,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1094,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Duval County,Unknown,Unknown
1095,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1096,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1097,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Hillsborough County,Unknown,Unknown
1098,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Moderate,Moderate,High,High,Low,10,High,High,Hillsborough County,Unknown,Unknown
1099,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1100,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1101,Orlando,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Orange County,Unknown,Unknown
1102,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1103,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1104,Jacksonville,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Duval County,Unknown,Unknown
1105,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1106,Miami,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Miami-Dade County,Unknown,Unknown
1107,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1108,Tampa,FL,High,High,High,Shrinking,157.7,84.1,Moderate,Low,Low,Low,Moderate,Low,10,High,High,Hillsborough County,Unknown,Unknown
1109,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1110,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1111,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1112,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1113,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1114,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1115,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1116,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1117,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1118,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,High,Moderate,High,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1119,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1120,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1121,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1122,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1123,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1124,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1125,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1126,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1127,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Fulton County,Unknown,Unknown
1128,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Moderate,Low,Low,5,High,High,Dekalb County,Unknown,Unknown
1129,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1130,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1131,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1132,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1133,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1134,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1135,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1136,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1137,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1138,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1139,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Fulton County,Unknown,Unknown
1140,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Dekalb County,Unknown,Unknown
1141,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Fulton County,Unknown,Unknown
1142,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Dekalb County,Unknown,Unknown
1143,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Fulton County,Unknown,Unknown
1144,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Dekalb County,Unknown,Unknown
1145,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Fulton County,Unknown,Unknown
1146,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Dekalb County,Unknown,Unknown
1147,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Fulton County,Unknown,Unknown
1148,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,High,Low,5,High,High,Dekalb County,Unknown,Unknown
1149,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1150,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1151,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1152,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1153,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1154,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1155,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
1156,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Dekalb County,Unknown,Unknown
1157,Atlanta,GA,Unknown,Unknown,Unknown,Unknown,185.2,100.8,Moderate,Low,Low,Low,Moderate,Low,5,High,High,Fulton County,Unknown,Unknown
